50420000-5;1;;Repair and maintenance services of medical and surgical equipment;50400000-9;en
50421000-2;1;;Repair and maintenance services of medical equipment;50420000-5;en
50421100-3;0;;Repair and maintenance services of wheelchairs;50421000-2;en
50421200-4;0;;Repair and maintenance services of X-ray equipment;50421000-2;en
50422000-9;0;;Repair and maintenance services of surgical equipment;50420000-5;en
50430000-8;1;;Repair and maintenance services of precision equipment;50400000-9;en
50431000-5;0;;Repair and maintenance services of watches;50430000-8;en
50432000-2;0;;Repair and maintenance services of clocks;50430000-8;en
50433000-9;0;;Calibration services;50430000-8;en
50500000-0;1;;Repair and maintenance services for pumps, valves, taps and metal containers and machinery;50000000-5;en
50510000-3;1;;Repair and maintenance services of pumps, valves, taps and metal containers;50500000-0;en
50511000-0;1;;Repair and maintenance services of pumps;50510000-3;en
50511100-1;0;;Repair and maintenance services of liquid pumps;50511000-0;en
50511200-2;0;;Repair and maintenance services of gas pumps;50511000-0;en
50512000-7;0;;Repair and maintenance services of valves;50510000-3;en
50513000-4;0;;Repair and maintenance services of taps;50510000-3;en
50514000-1;1;;Repair and maintenance services of metal containers;50510000-3;en
50514100-2;0;;Repair and maintenance services of tanks;50514000-1;en
50514200-3;0;;Repair and maintenance services of reservoirs;50514000-1;en
50514300-4;0;;Sleeving repair services;50514000-1;en
50530000-9;1;;Repair and maintenance services of machinery;50500000-0;en
50531000-6;1;;Repair and maintenance services for non-electrical machinery;50530000-9;en
50531100-7;0;;Repair and maintenance services of boilers;50531000-6;en
50531200-8;0;;Gas appliance maintenance services;50531000-6;en
50531300-9;0;;Repair and maintenance services of compressors;50531000-6;en
50531400-0;0;;Repair and maintenance services of cranes;50531000-6;en
50531500-1;0;;Repair and maintenance services of derricks;50531000-6;en
50531510-4;0;;Derrick-dismantling services;50531000-6;en
50532000-3;1;;Repair and maintenance services of electrical machinery, apparatus and associated equipment;50530000-9;en
50532100-4;0;;Repair and maintenance services of electric motors;50532000-3;en
50532200-5;0;;Repair and maintenance services of transformers;50532000-3;en
50532300-6;0;;Repair and maintenance services of generators;50532000-3;en
50532400-7;0;;Repair and maintenance services of electrical distribution equipment;50532000-3;en
50600000-1;1;;Repair and maintenance services of security and defence materials;50000000-5;en
50610000-4;0;;Repair and maintenance services of security equipment;50600000-1;en
50620000-7;0;;Repair and maintenance services of firearms and ammunition;50600000-1;en
50630000-0;0;;Repair and maintenance services of military vehicles;50600000-1;en
50640000-3;0;;Repair and maintenance services of warships;50600000-1;en
50650000-6;0;;Repair and maintenance services of military aircrafts, missiles and spacecrafts;50600000-1;en
50660000-9;0;;Repair and maintenance services of military electronic systems;50600000-1;en
50700000-2;1;;Repair and maintenance services of building installations;50000000-5;en
50710000-5;1;;Repair and maintenance services of electrical and mechanical building installations;50700000-2;en
50711000-2;0;;Repair and maintenance services of electrical building installations;50710000-5;en
50712000-9;0;;Repair and maintenance services of mechanical building installations;50710000-5;en
50720000-8;1;;Repair and maintenance services of central heating;50700000-2;en
50721000-5;0;;Commissioning of heating installations;50720000-8;en
50730000-1;0;;Repair and maintenance services of cooler groups;50700000-2;en
50740000-4;0;;Repair and maintenance services of escalators;50700000-2;en
50750000-7;0;;Lift-maintenance services;50700000-2;en
50760000-0;0;;Repair and maintenance of public conveniences;50700000-2;en
50800000-3;1;;Miscellaneous repair and maintenance services;50000000-5;en
50810000-6;0;;Repair services of jewellery;50800000-3;en
50820000-9;1;;Repair services of leather personal goods;50800000-3;en
50821000-6;0;;Repair services of boots;50820000-9;en
50822000-3;0;;Repair services of shoes;50820000-9;en
50830000-2;0;;Repair services of garments and textiles;50800000-3;en
50840000-5;1;;Repair and maintenance services of weapons and weapon systems;50800000-3;en
50841000-2;0;;Repair and maintenance services of weapons;50840000-5;en
50842000-9;0;;Repair and maintenance services of weapon systems;50840000-5;en
50850000-8;0;;Repair and maintenance services of furniture;50800000-3;en
50860000-1;0;;Repair and maintenance services of musical instruments;50800000-3;en
50870000-4;0;;Repair and maintenance services of playground equipment;50800000-3;en
50880000-7;1;;Repair and maintenance services of hotel and restaurant equipment;50800000-3;en
50881000-4;0;;Repair and maintenance services of hotel equipment;50880000-7;en
50882000-1;0;;Repair and maintenance services of restaurant equipment;50880000-7;en
50883000-8;0;;Repair and maintenance services of catering equipment;50880000-7;en
50884000-5;0;;Repair and maintenance services of camping equipment;50880000-7;en
51000000-9;1;;Installation services (except software);;en
51100000-3;1;;Installation services of electrical and mechanical equipment;51000000-9;en
51110000-6;1;;Installation services of electrical equipment;51100000-3;en
51111000-3;1;;Installation services of electric motors, generators and transformers;51110000-6;en
51111100-4;0;;Installation services of electric motors;51111000-3;en
51111200-5;0;;Installation services of generators;51111000-3;en
51111300-6;0;;Installation services of transformers;51111000-3;en
51112000-0;1;;Installation services of electricity distribution and control equipment;51110000-6;en
51112100-1;0;;Installation services of electricity distribution equipment;51112000-0;en
51112200-2;0;;Installation services of electricity control equipment;51112000-0;en
51120000-9;1;;Installation services of mechanical equipment;51100000-3;en
51121000-6;0;;Installation services of fitness equipment;51120000-9;en
51122000-3;0;;Installation services of flagpoles;51120000-9;en
51130000-2;1;;Installation services of steam generators, turbines, compressors and burners;51100000-3;en
51131000-9;0;;Installation services of steam generators;51130000-2;en
51133000-3;1;;Installation services of turbines;51130000-2;en
51133100-4;0;;Installation services of gas turbines;51133000-3;en
51134000-0;0;;Installation services of compressors;51130000-2;en
51135000-7;1;;Installation services of furnaces;51130000-2;en
51135100-8;0;;Installation services of burners;51135000-7;en
51135110-1;0;;Installation services of waste incinerators;51135000-7;en
51140000-5;1;;Installation services of engines;51100000-3;en
51141000-2;0;;Installation services of petrol engines;51140000-5;en
51142000-9;0;;Installation services of diesel engines;51140000-5;en
51143000-6;0;;Installation services of railway engines;51140000-5;en
51144000-3;0;;Installation services of vehicle engines;51140000-5;en
51145000-0;0;;Installation services of marine engines;51140000-5;en
51146000-7;0;;Installation services of aircraft engines;51140000-5;en
51200000-4;1;;Installation services of equipment for measuring, checking, testing and navigating;51000000-9;en
51210000-7;1;;Installation services of measuring equipment;51200000-4;en
51211000-4;0;;Installation services of time-measuring equipment;51210000-7;en
51212000-1;0;;Installation services of time register equipment;51210000-7;en
51213000-8;0;;Installation services of time recorder equipment;51210000-7;en
51214000-5;0;;Installation services of parking meter equipment;51210000-7;en
51215000-2;0;;Installation services of meteorological equipment;51210000-7;en
51216000-9;0;;Installation services of geological equipment;51210000-7;en
51220000-0;1;;Installation services of checking equipment;51200000-4;en
51221000-7;0;;Installation services of automatic airport check-in devices;51220000-0;en
51230000-3;0;;Installation services of testing equipment;51200000-4;en
51240000-6;0;;Installation services of navigating equipment;51200000-4;en
51300000-5;1;;Installation services of communications equipment;51000000-9;en
51310000-8;1;;Installation services of radio, television, sound and video equipment;51300000-5;en
51311000-5;0;;Installation services of radio equipment;51310000-8;en
51312000-2;0;;Installation services of television equipment;51310000-8;en
51313000-9;0;;Installation services of sound equipment;51310000-8;en
51314000-6;0;;Installation services of video equipment;51310000-8;en
51320000-1;1;;Installation services of radio and television transmitters;51300000-5;en
51321000-8;0;;Installation services of radio transmitters;51320000-1;en
51322000-5;0;;Installation services of television transmitters;51320000-1;en
51330000-4;0;;Installation services of radiotelephony apparatus;51300000-5;en
51340000-7;0;;Installation services of line telephony equipment;51300000-5;en
51350000-0;0;;Installation services of line telegraphy equipment;51300000-5;en
51400000-6;1;;Installation services of medical and surgical equipment;51000000-9;en
51410000-9;1;;Installation services of medical equipment;51400000-6;en
51411000-6;0;;Installation services of imaging equipment;51410000-9;en
51412000-3;0;;Installation services of dental and subspecialty equipment;51410000-9;en
51413000-0;0;;Installation services of radiotherapy equipment;51410000-9;en
51414000-7;0;;Installation services of mechanotherapy equipment;51410000-9;en
51415000-4;0;;Installation services of electrotherapy equipment;51410000-9;en
51416000-1;0;;Installation services of physical therapy equipment;51410000-9;en
51420000-2;0;;Installation services of surgical equipment;51400000-6;en
51430000-5;0;;Installation services of laboratory equipment;51400000-6;en
51500000-7;1;;Installation services of machinery and equipment;51000000-9;en
51510000-0;1;;Installation services of general-purpose machinery and equipment;51500000-7;en
51511000-7;1;;Installation services of lifting and handling equipment, except lifts and escalators;51510000-0;en
51511100-8;0;;Installation services of lifting equipment;51511000-7;en
51511110-1;0;;Installation services of cranes;51511000-7;en
51511200-9;0;;Installation services of handling equipment;51511000-7;en
51511300-0;0;;Installation services of suspended access equipment;51511000-7;en
51511400-1;0;;Installation services of special conveying systems;51511000-7;en
51514000-8;1;;Installation services of miscellaneous general-purpose machinery;51510000-0;en
51514100-9;0;;Installation services of liquid filtering or purifying machinery and apparatus;51514000-8;en
51514110-2;0;;Installation services of machinery and apparatus for filtering or purifying water;51514000-8;en
51520000-3;1;;Installation services of agricultural and forestry machinery;51500000-7;en
51521000-0;0;;Installation services of agricultural machinery;51520000-3;en
51522000-7;0;;Installation services of forestry machinery;51520000-3;en
51530000-6;0;;Installation services of machine tools;51500000-7;en
51540000-9;1;;Installation services of special-purpose machinery and equipment;51500000-7;en
51541000-6;1;;Installation services of mining, quarrying, construction and metallurgy machinery;51540000-9;en
51541100-7;0;;Installation services of mining machinery;51541000-6;en
51541200-8;0;;Installation services of quarrying machinery;51541000-6;en
51541300-9;0;;Installation services of construction machinery;51541000-6;en
51541400-0;0;;Installation services of metallurgy machinery;51541000-6;en
51542000-3;1;;Installation services of food-, beverage- and tobacco-processing machinery;51540000-9;en
51542100-4;0;;Installation services of food-processing machinery;51542000-3;en
51542200-5;0;;Installation services of beverage-processing machinery;51542000-3;en
51542300-6;0;;Installation services of tobacco-processing machinery;51542000-3;en
51543000-0;1;;Installation services of textile-, clothing- and leather-production machinery;51540000-9;en
51543100-1;0;;Installation services of textile-production machinery;51543000-0;en
51543200-2;0;;Installation services of clothing-production machinery;51543000-0;en
51543300-3;0;;Installation services of leather-production machinery;51543000-0;en
51543400-4;0;;Installation services of laundry washing, dry-cleaning and drying machines;51543000-0;en
51544000-7;1;;Installation services of paper- and paperboard-production machinery;51540000-9;en
51544100-8;0;;Installation services of paper-production machinery;51544000-7;en
51544200-9;0;;Installation services of paperboard-production machinery;51544000-7;en
51545000-4;0;;Installation services of street mailboxes;51540000-9;en
51550000-2;0;;Installation services of weapon systems;51500000-7;en
51600000-8;1;;Installation services of computers and office equipment;51000000-9;en
51610000-1;1;;Installation services of computers and information-processing equipment;51600000-8;en
51611000-8;1;;Installation services of computers;51610000-1;en
51611100-9;0;;Hardware installation services;51611000-8;en
51611110-2;0;;Installation services of airport real-time departures and arrival display screens or boards;51611000-8;en
51611120-5;0;;Installation services of railway real-time departures and arrival display screens or boards;51611000-8;en
51612000-5;0;;Installation services of information-processing equipment;51610000-1;en
51620000-4;0;;Installation services of office equipment;51600000-8;en
51700000-9;0;;Installation services of fire protection equipment;51000000-9;en
51800000-0;1;;Installation services of metal containers;51000000-9;en
51810000-3;0;;Installation services of tanks;51800000-0;en
51820000-6;0;;Installation services of reservoirs;51800000-0;en
51900000-1;0;;Installation services of guidance and control systems;51000000-9;en
55000000-0;1;;Hotel, restaurant and retail trade services;;en
55100000-1;1;;Hotel services;55000000-0;en
55110000-4;0;;Hotel accommodation services;55100000-1;en
55120000-7;0;;Hotel meeting and conference services;55100000-1;en
55130000-0;0;;Other hotel services;55100000-1;en
55200000-2;1;;Camping sites and other non-hotel accommodation;55000000-0;en
55210000-5;0;;Youth hostel services;55200000-2;en
55220000-8;1;;Camping-site services;55200000-2;en
55221000-5;0;;Caravan-site services;55220000-8;en
55240000-4;1;;Holiday centre and holiday home services;55200000-2;en
55241000-1;0;;Holiday centre services;55240000-4;en
55242000-8;0;;Holiday home services;55240000-4;en
55243000-5;0;;Children's holiday-camp services;55240000-4;en
55250000-7;0;;Letting services of short-stay furnished accommodation;55200000-2;en
55260000-0;0;;Sleeping-car services;55200000-2;en
55270000-3;0;;Services provided by bed and breakfast establishments;55200000-2;en
55300000-3;1;;Restaurant and food-serving services;55000000-0;en
55310000-6;1;;Restaurant waiter services;55300000-3;en
55311000-3;0;;Restricted-clientele restaurant waiter services;55310000-6;en
55312000-0;0;;Unrestricted-clientele restaurant waiter services;55310000-6;en
55320000-9;1;;Meal-serving services;55300000-3;en
55321000-6;0;;Meal-preparation services;55320000-9;en
55322000-3;0;;Meal-cooking services;55320000-9;en
55330000-2;0;;Cafeteria services;55300000-3;en
55400000-4;1;;Beverage-serving services;55000000-0;en
55410000-7;0;;Bar management services;55400000-4;en
55500000-5;1;;Canteen and catering services;55000000-0;en
55510000-8;1;;Canteen services;55500000-5;en
55511000-5;0;;Canteen and other restricted-clientele cafeteria services;55510000-8;en
55512000-2;0;;Canteen management services;55510000-8;en
55520000-1;1;;Catering services;55500000-5;en
55521000-8;1;;Catering services for private households;55520000-1;en
55521100-9;0;;Meals-on-wheels services;55521000-8;en
55521200-0;0;;Meal delivery service;55521000-8;en
55522000-5;0;;Catering services for transport enterprises;55520000-1;en
55523000-2;1;;Catering services for other enterprises or other institutions;55520000-1;en
55523100-3;0;;School-meal services;55523000-2;en
55524000-9;0;;School catering services;55520000-1;en
55900000-9;0;;Retail trade services;55000000-0;en
60000000-8;1;;Transport services (excl. Waste transport);;en
60100000-9;1;;Road transport services;60000000-8;en
60112000-6;0;;Public road transport services;55520000-1;en
60120000-5;0;;Taxi services;60100000-9;en
60130000-8;0;;Special-purpose road passenger-transport services;60100000-9;en
60140000-1;0;;Non-scheduled passenger transport;60100000-9;en
60150000-4;0;;Passenger transport by animal-drawn vehicles;60100000-9;en
60160000-7;1;;Mail transport by road;60100000-9;en
60161000-4;0;;Parcel transport services;60160000-7;en
60170000-0;1;;Hire of passenger transport vehicles with driver;60100000-9;en
60171000-7;0;;Hire of passenger cars with driver;60170000-0;en
60172000-4;0;;Hire of buses and coaches with driver;60170000-0;en
60180000-3;1;;Hire of goods-transport vehicles with driver;60100000-9;en
60181000-0;0;;Hire of trucks with driver;60180000-3;en
60182000-7;0;;Hire of industrial vehicles with driver;60180000-3;en
60183000-4;0;;Hire of vans with driver;60180000-3;en
60200000-0;1;;Railway transport services;60000000-8;en
60210000-3;0;;Public transport services by railways;60200000-0;en
60220000-6;0;;Mail transport by railway;60200000-0;en
60300000-1;0;;Pipeline transport services;60000000-8;en
60400000-2;1;;Air transport services;60000000-8;en
60410000-5;1;;Scheduled air transport services;60400000-2;en
60411000-2;0;;Scheduled airmail transport services;60410000-5;en
60420000-8;1;;Non-scheduled air transport services;60400000-2;en
60421000-5;0;;Non-scheduled airmail transport services;60420000-8;en
60423000-9;0;;Air-charter services;60420000-8;en
60424000-6;1;;Hire of air transport equipment with crew;60420000-8;en
60424100-7;0;;Hire of aircraft with crew;60424000-6;en
60424110-0;0;;Hire of fixed-wing aircraft with crew;60424000-6;en
60424120-3;0;;Hire of helicopters with crew;60424000-6;en
60440000-4;1;;Aerial and related services;60400000-2;en
60441000-1;0;;Aerial spraying services;60440000-4;en
60442000-8;0;;Aerial forest-firefighting services;60440000-4;en
60443000-5;1;;Air-rescue services;60440000-4;en
60443100-6;0;;Air-sea rescue services;60443000-5;en
60444000-2;1;;Aircraft-operation services;60440000-4;en
60444100-3;0;;Pilot services;60444000-2;en
60445000-9;0;;Aircraft operating services;60440000-4;en
60500000-3;1;;Space transport services;60000000-8;en
60510000-6;0;;Satellite launch services;60500000-3;en
60520000-9;0;;Experimental payload services;60500000-3;en
60600000-4;1;;Water transport services;60000000-8;en
60610000-7;0;;Ferry transport services;60600000-4;en
60620000-0;0;;Transport by water of mail;60600000-4;en
60630000-3;0;;Cable-laying ship services;60600000-4;en
60640000-6;0;;Shipping operations;60600000-4;en
60650000-9;1;;Hire of water transport equipment with crew;60600000-4;en
60651000-6;1;;Hire of vessels with crew;60650000-9;en
60651100-7;0;;Hire of sea-going vessels with crew;60651000-6;en
60651200-8;0;;Hire of inland waterway vessels with crew;60651000-6;en
60651300-9;0;;Anti-pollution ship services;60651000-6;en
60651400-0;0;;Heavy-lift ship services;60651000-6;en
60651500-1;0;;Standby ship services;60651000-6;en
60651600-2;0;;Offshore supply ship services;60651000-6;en
60653000-0;0;;Hire of boats with crew;60650000-9;en
63000000-9;1;;"Supporting and auxiliary transport services; travel agencies services";;en
63100000-0;1;;Cargo handling and storage services;63000000-9;en
63110000-3;1;;Cargo handling services;63100000-0;en
63111000-0;0;;Container handling services;63110000-3;en
63112000-7;1;;Baggage handling services;63110000-3;en
63112100-8;0;;Passenger baggage handling services;63112000-7;en
63112110-1;0;;Baggage collection services;63112000-7;en
63120000-6;1;;Storage and warehousing services;63100000-0;en
63121000-3;1;;Storage and retrieval services;63120000-6;en
63121100-4;0;;Storage services;63121000-3;en
63121110-7;0;;Gas storage services;63121000-3;en
63122000-0;0;;Warehousing services;63120000-6;en
63500000-4;1;;Travel agency, tour operator and tourist assistance services;63000000-9;en
63510000-7;1;;Travel agency and similar services;63500000-4;en
63511000-4;0;;Organisation of package tours;63510000-7;en
63512000-1;0;;Sale of travel tickets and package tours services;63510000-7;en
63513000-8;0;;Tourist information services;63510000-7;en
63514000-5;0;;Tourist guide services;63510000-7;en
63515000-2;0;;Travel services;63510000-7;en
63516000-9;0;;Travel management services;63510000-7;en
63520000-0;1;;Transport agency services;63500000-4;en
63521000-7;0;;Freight transport agency services;63520000-0;en
63522000-4;0;;Ship brokerage services;63520000-0;en
63523000-1;0;;Port and forwarding agency services;63520000-0;en
63524000-8;0;;Transport document preparation services;63520000-0;en
63700000-6;1;;Support services for land, water and air transport;63000000-9;en
63710000-9;1;;Support services for land transport;63700000-6;en
63711000-6;1;;Support services for railway transport;63710000-9;en
63711100-7;0;;Train monitoring services;63711000-6;en
63711200-8;0;;Moving workshops services;63711000-6;en
63712000-3;1;;Support services for road transport;63710000-9;en
63712100-4;0;;Bus station services;63712000-3;en
63712200-5;0;;Highway operation services;63712000-3;en
63712210-8;0;;Highway toll services;63712000-3;en
63712300-6;0;;Bridge and tunnel operation services;63712000-3;en
63712310-9;0;;Bridge operating services;63712000-3;en
63712311-6;0;;Bridge toll services;63712000-3;en
63712320-2;0;;Tunnel operation services;63712000-3;en
63712321-9;0;;Tunnel toll services;63712000-3;en
63712400-7;0;;Parking services;63712000-3;en
63712500-8;0;;Weighbridge services;63712000-3;en
63712600-9;0;;Vehicle refuelling services;63712000-3;en
63712700-0;0;;Traffic control services;63712000-3;en
63712710-3;0;;Traffic monitoring services;63712000-3;en
63720000-2;1;;Support services for water transport;63700000-6;en
63721000-9;1;;Port and waterway operation services and associated services;63720000-2;en
63721100-0;0;;Bunkering services;63721000-9;en
63721200-1;0;;Port operation services;63721000-9;en
63721300-2;0;;Waterway operation services;63721000-9;en
63721400-3;0;;Ship refuelling services;63721000-9;en
63721500-4;0;;Passenger terminal operation services;63721000-9;en
63722000-6;0;;Ship-piloting services;63720000-2;en
63723000-3;0;;Berthing services;63720000-2;en
63724000-0;1;;Navigation services;63720000-2;en
63724100-1;0;;Offshore positioning services;63724000-0;en
63724110-4;0;;Lightship positioning services;63724000-0;en
63724200-2;0;;Lightship services;63724000-0;en
63724300-3;0;;Buoy positioning services;63724000-0;en
63724310-6;0;;Buoy marking services;63724000-0;en
63724400-4;0;;Lighthouse services;63724000-0;en
63725000-7;1;;Salvage and refloating services;63720000-2;en
63725100-8;0;;Vessel-salvaging services;63725000-7;en
63725200-9;0;;Standby vessel services;63725000-7;en
63725300-0;0;;Vessel refloating services;63725000-7;en
63726000-4;1;;Miscellaneous water transport support services;63720000-2;en
63726100-5;0;;Vessel registration services;63726000-4;en
63726200-6;0;;Ice-breaking services;63726000-4;en
63726300-7;0;;Vessel storage services;63726000-4;en
63726400-8;0;;Ship chartering services;63726000-4;en
63726500-9;0;;Vessel laying-up services;63726000-4;en
63726600-0;0;;Ship-operating services;63726000-4;en
63726610-3;0;;Ship-launching services;63726000-4;en
63726620-6;0;;ROV services;63726000-4;en
63726700-1;0;;Fishing-vessel services;63726000-4;en
63726800-2;0;;Research vessel services;63726000-4;en
63726900-3;0;;Anchor handling services;63726000-4;en
63727000-1;1;;Towing and pushing services of ships;63720000-2;en
63727100-2;0;;Towing services;63727000-1;en
63727200-3;0;;Pushing services;63727000-1;en
63730000-5;1;;Support services for air transport;63700000-6;en
63731000-2;1;;Airport operation services;63730000-5;en
63731100-3;0;;Airport slot coordination services;63731000-2;en
63732000-9;0;;Air-traffic control services;63730000-5;en
63733000-6;0;;Aircraft refuelling services;63730000-5;en
63734000-3;0;;Hangar services;63730000-5;en
64000000-6;1;;Postal and telecommunications services;;en
64100000-7;1;;Post and courier services;64000000-6;en
64110000-0;1;;Postal services;64100000-7;en
64111000-7;0;;Postal services related to newspapers and periodicals;64110000-0;en
64112000-4;0;;Postal services related to letters;64110000-0;en
64113000-1;0;;Postal services related to parcels;64110000-0;en
64114000-8;0;;Post office counter services;64110000-0;en
64115000-5;0;;Mailbox rental;64110000-0;en
64116000-2;0;;Post-restante services;64110000-0;en
64120000-3;1;;Courier services;64100000-7;en
64121000-0;1;;Multi-modal courier services;64120000-3;en
64121100-1;0;;Mail delivery services;64121000-0;en
64121200-2;0;;Parcel delivery services;64121000-0;en
64122000-7;0;;Internal office mail and messenger services;64120000-3;en
64200000-8;1;;Telecommunications services;64000000-6;en
64210000-1;1;;Telephone and data transmission services;64200000-8;en
64211000-8;1;;Public-telephone services;64210000-1;en
64211100-9;0;;Local telephone services;64211000-8;en
64211200-0;0;;Long distance telephone services;64211000-8;en
64212000-5;1;;Mobile-telephone services;64210000-1;en
64212100-6;0;;Short Message Service (SMS) services;64212000-5;en
64212200-7;0;;Enhanced Messaging Service (EMS) services;64212000-5;en
64212300-8;0;;Multimedia Message Service (MMS) services;64212000-5;en
64212400-9;0;;Wireless Application Protocol (WAP) services;64212000-5;en
64212500-0;0;;General Packet Radio Services (GPRS) services;64212000-5;en
64212600-1;0;;Enhanced Data for GSM Evolution (EDGE) services;64212000-5;en
64212700-2;0;;Universal Mobile Telephone System (UMTS) services;64212000-5;en
64212800-3;0;;Pay phone provider services;64212000-5;en
64212900-4;0;;Pre-paid phone card provider services;64212000-5;en
64213000-2;0;;Shared-business telephone network services;64210000-1;en
64214000-9;1;;Dedicated-business telephone network services;64210000-1;en
64214100-0;0;;Satellite circuit rental services;64214000-9;en
64214200-1;0;;Telephone switchboard services;64214000-9;en
64214400-3;0;;Communication land-line rental;64214000-9;en
64215000-6;0;;IP telephone services;64210000-1;en
64216000-3;1;;Electronic message and information services;64210000-1;en
64216100-4;0;;Electronic message services;64216000-3;en
64216110-7;0;;Electronic data exchange services;64216000-3;en
64216120-0;0;;Electronic mail services;64216000-3;en
64216130-3;0;;Telex services;64216000-3;en
64216140-6;0;;Telegraph services;64216000-3;en
64216200-5;0;;Electronic information services;64216000-3;en
64216210-8;0;;Value-added information services;64216000-3;en
64216300-6;0;;Teletext services;64216000-3;en
64220000-4;1;;Telecommunication services except telephone and data transmission services;64200000-8;en
64221000-1;0;;Interconnection services;64220000-4;en
64222000-8;0;;Teleworking services;64220000-4;en
64223000-5;0;;Paging services;64220000-4;en
64224000-2;0;;Teleconferencing services;64220000-4;en
64225000-9;0;;Air-to-ground telecommunications services;64220000-4;en
64226000-6;0;;Telematics services;64220000-4;en
64227000-3;0;;Integrated telecommunications services;64220000-4;en
64228000-0;1;;Television and radio broadcast transmission services;64220000-4;en
64228100-1;0;;Television broadcast transmission services;64228000-0;en
64228200-2;0;;Radio broadcast transmission services;64228000-0;en
65000000-3;1;;Public utilities;;en
65100000-4;1;;Water distribution and related services;65000000-3;en
65110000-7;1;;Water distribution;65100000-4;en
65111000-4;0;;Drinking-water distribution;65110000-7;en
65120000-0;1;;Operation of a water-purification plant;65100000-4;en
65121000-7;0;;Water demineralisation services;65120000-0;en
65122000-0;0;;Water desalination services;65120000-0;en
65123000-3;0;;Water softening services;65120000-0;en
65130000-3;0;;Operation of water supplies;65100000-4;en
65200000-5;1;;Gas distribution and related services;65000000-3;en
65210000-8;0;;Gas distribution;65200000-5;en
65300000-6;1;;Electricity distribution and related services;65000000-3;en
65310000-9;0;;Electricity distribution;65300000-6;en
65320000-2;0;;Operation of electrical installations;65300000-6;en
65400000-7;1;;Other sources of energy supplies and distribution;65000000-3;en
65410000-0;0;;Operation of a power plant;65400000-7;en
65500000-8;0;;Meter reading service;65000000-3;en
66000000-0;1;;Financial and insurance services;;en
66100000-1;1;;Banking and investment services;66000000-0;en
66110000-4;1;;Banking services;66100000-1;en
66111000-1;0;;Central bank services;66110000-4;en
66112000-8;0;;Deposit services;66110000-4;en
66113000-5;1;;Credit granting services;66110000-4;en
66113100-6;0;;Micro-credit granting services;66113000-5;en
66114000-2;0;;Financial leasing services;66110000-4;en
66115000-9;0;;International payment transfer services;66110000-4;en
66120000-7;1;;Investment banking services and related services;66100000-1;en
66121000-4;0;;Mergers and acquisition services;66120000-7;en
66122000-1;0;;Corporate finance and venture capital services;66120000-7;en
66130000-0;1;;Brokerage and related securities and commodities services;66100000-1;en
66131000-7;1;;Security brokerage services;66130000-0;en
66131100-8;0;;Pension investment services;66131000-7;en
66132000-4;0;;Commodity brokerage services;66130000-0;en
66133000-1;0;;Processing and clearing services;66130000-0;en
66140000-3;1;;Portfolio management services;66100000-1;en
66141000-0;0;;Pension fund management services;66140000-3;en
66150000-6;1;;Financial markets administration services;66100000-1;en
66151000-3;1;;Financial market operational services;66150000-6;en
66151100-4;0;;Electronic marketplace retailing services;66151000-3;en
66152000-0;0;;Financial market regulatory services;66150000-6;en
66160000-9;1;;Trust and custody services;66100000-1;en
66161000-6;0;;Trust services;66160000-9;en
66162000-3;0;;Custody services;66160000-9;en
66170000-2;1;;Financial consultancy, financial transaction processing and clearing-house services;66100000-1;en
66171000-9;0;;Financial consultancy services;66170000-2;en
66172000-6;0;;Financial transaction processing and clearing-house services;66170000-2;en
66180000-5;0;;Foreign exchange services;66100000-1;en
66190000-8;0;;Loan brokerage services;66100000-1;en
66500000-5;1;;Insurance and pension services;66000000-0;en
66510000-8;1;;Insurance services;66500000-5;en
66511000-5;0;;Life insurance services;66510000-8;en
66512000-2;1;;Accident and health insurance services;66510000-8;en
66512100-3;0;;Accident insurance services;66512000-2;en
66512200-4;0;;Health insurance services;66512000-2;en
66512210-7;0;;Voluntary health insurance services;66512000-2;en
66512220-0;0;;Medical insurance services;66512000-2;en
66513000-9;1;;Legal insurance and all-risk insurance services;66510000-8;en
66513100-0;0;;Legal expenses insurance services;66513000-9;en
66513200-1;0;;Contractor's all-risk insurance services;66513000-9;en
66514000-6;1;;Freight insurance and Insurance services relating to transport;66510000-8;en
66514100-7;0;;Insurance related to Transport;66514000-6;en
66514110-0;0;;Motor vehicle insurance services;66514000-6;en
66514120-3;0;;Marine, aviation and other transport insurance services;66514000-6;en
66514130-6;0;;Railway insurance services;66514000-6;en
66514140-9;0;;Aircraft insurance services;66514000-6;en
66514150-2;0;;Vessel insurance services;66514000-6;en
66514200-8;0;;Freight insurance services;66514000-6;en
66515000-3;1;;Damage or loss insurance services;66510000-8;en
66515100-4;0;;Fire insurance services;66515000-3;en
66515200-5;0;;Property insurance services;66515000-3;en
66515300-6;0;;Weather and financial loss insurance services;66515000-3;en
66515400-7;0;;Weather-related insurance services;66515000-3;en
66515410-0;0;;Financial loss insurance services;66515000-3;en
66515411-7;0;;Pecuniary loss insurance services;66515000-3;en
66516000-0;1;;Liability insurance services;66510000-8;en
66516100-1;0;;Motor vehicle liability insurance services;66516000-0;en
66516200-2;0;;Aircraft liability insurance services;66516000-0;en
66516300-3;0;;Vessel liability insurance services;66516000-0;en
66516400-4;0;;General liability insurance services;66516000-0;en
66516500-5;0;;Professional liability insurance services;66516000-0;en
66517000-7;1;;Credit and surety insurance services;66510000-8;en
66517100-8;0;;Credit insurance services;66517000-7;en
66517200-9;0;;Surety insurance services;66517000-7;en
